route_id,stop_id,lateness,scheduled_headway,time_point_order,earliness,actual,scheduled,point_type,standard_type,direction,pct_white,pct_black,pct_asian,pct_hispanic
04,215,6.271965672251737,,4.0,-322.52554147936246,1900-01-01 06:58:14+00:00,1900-01-01 06:54:00+00:00,Midpoint,Schedule,inbound,,,,
04,224,4.83412064374204,16.5772934617334,3.003790431266846,-365.2907337237341,1900-01-01 06:33:42+00:00,1900-01-01 06:32:00+00:00,Midpoint,Schedule,outbound,0.85,0.04507042253521127,0.05985915492957746,0.04366197183098591
04,236,5.911615736847024,27.838044308632544,2.0021190181882393,-410.82688070506765,1900-01-01 16:05:15+00:00,1900-01-01 15:58:00+00:00,Midpoint,Schedule,inbound,0.6003372681281619,0.0699831365935919,0.19561551433389546,0.06281618887015177
04,242,4.4241794070908,,5.0,-278.89685714285713,1900-01-01 07:01:38+00:00,1900-01-01 06:56:00+00:00,Midpoint,Schedule,inbound,,,,
04,243,5.559085110260616,19.425133689839573,5.014270613107822,,1900-01-01 07:00:10+00:00,1900-01-01 06:55:00+00:00,Midpoint,Schedule,inbound,0.7611853573503777,0.05113306217315514,0.06333527019174898,0.019755955839628123
04,892,4.663422673258738,16.551951343132284,2.0022733013387217,-267.25703628348595,1900-01-01 06:30:11+00:00,1900-01-01 06:28:00+00:00,Midpoint,Schedule,outbound,0.7414007459593867,0.0128470783257356,0.17157065893079154,0.06174886033982594
04,6564,7.452150382218797,27.428571428571427,3.0033598585322725,-482.12702527543746,1900-01-01 16:11:16+00:00,1900-01-01 16:07:00+00:00,Midpoint,Schedule,inbound,0.7414007459593867,0.0128470783257356,0.17157065893079154,0.06174886033982594
04,8309,1.0501353637901862,18.75,2.0119521912350598,,1900-01-01 11:50:32+00:00,1900-01-01 11:52:00+00:00,Midpoint,Schedule,inbound,0.6003372681281619,0.0699831365935919,0.19561551433389546,0.06281618887015177
04,11599,5.900081499592503,28.0,3.0045121263395376,-328.0049504950495,1900-01-01 15:32:33+00:00,1900-01-01 15:27:00+00:00,Midpoint,Schedule,outbound,0.8421225024566,0.023910907304290862,0.09826400262037341,0.023583360628889615
04,11891,7.563213241241988,28.12375859434683,4.004948307855439,-392.8319646241314,1900-01-01 15:51:36+00:00,1900-01-01 15:40:00+00:00,Midpoint,Schedule,outbound,0.6003372681281619,0.0699831365935919,0.19561551433389546,0.06281618887015177
04,21599,4.421646374904026,19.11697860962567,4.006884493497978,-197.77578051087986,1900-01-01 06:58:03+00:00,1900-01-01 06:57:00+00:00,Midpoint,Schedule,inbound,0.8421225024566,0.023910907304290862,0.09826400262037341,0.023583360628889615
04,30203,2.92691508159235,19.75,2.0,-157.9509692132269,1900-01-01 06:49:18+00:00,1900-01-01 06:47:00+00:00,Midpoint,Schedule,inbound,0.6003372681281619,0.0699831365935919,0.19561551433389546,0.06281618887015177
04,30249,3.1559074672147194,11.5,3.500515428492887,-180.0242656449553,1900-01-01 07:03:09+00:00,1900-01-01 06:59:00+00:00,Endpoint,Schedule,inbound,0.5974025974025974,0.06493506493506493,0.14285714285714285,0.19480519480519481
04,31255,5.720623318613269,27.480901451489686,2.5070406144536252,,1900-01-01 16:12:33+00:00,1900-01-01 16:13:00+00:00,Endpoint,Schedule,inbound,0.5974025974025974,0.06493506493506493,0.14285714285714285,0.19480519480519481
04,31257,4.562764632627647,,2.5001069976460517,-299.3633736680513,1900-01-01 16:16:10+00:00,1900-01-01 16:13:00+00:00,Endpoint,Schedule,inbound,0.5974025974025974,0.06493506493506493,0.14285714285714285,0.19480519480519481
04,65471,3.9030253463012086,18.90040106951872,3.0037910699241785,-220.4037089871612,1900-01-01 06:51:00+00:00,1900-01-01 06:48:00+00:00,Midpoint,Schedule,inbound,0.6003372681281619,0.0699831365935919,0.19561551433389546,0.06281618887015177
04,83091,4.788016330451489,,2.0,,1900-01-01 06:50:55+00:00,1900-01-01 06:47:00+00:00,Midpoint,Schedule,inbound,,,,
